1638147720.0,0.71252000,0.71465000,0.70950000,0.71331000,922957.00000000,1638147779999,656983.90653000,830,476761.00000000,339517.75298000,0
1638147780.0,0.71332000,0.71490000,0.71137000,0.71275000,838842.00000000,1638147839999,598209.98705000,737,444509.00000000,317042.07227000,0
1638147840.0,0.71316000,0.71380000,0.71218000,0.71350000,281450.00000000,1638147899999,200700.58426000,404,183097.00000000,130571.19139000,0
1638147900.0,0.71333000,0.71508000,0.71217000,0.71337000,957889.00000000,1638147959999,683243.06802000,774,482543.00000000,344313.58927000,0
1638147960.0,0.71332000,0.71411000,0.71070000,0.71290000,462689.00000000,1638148019999,329559.29901000,536,168459.00000000,120033.58097000,0
1638148020.0,0.71302000,0.71372000,0.70733000,0.70775000,1358387.00000000,1638148079999,965131.40678000,1099,476103.00000000,338375.57582000,0
1638148080.0,0.70775000,0.70918000,0.70261000,0.70780000,2131622.00000000,1638148139999,1503899.94759000,3240,889905.00000000,628282.64444000,0
1638148140.0,0.70872000,0.70888000,0.70542000,0.70745000,645231.00000000,1638148199999,456011.99254000,772,305053.00000000,215654.77747000,0
1638148200.0,0.70747000,0.71157000,0.70706000,0.71113000,742072.00000000,1638148259999,525833.72131000,883,526282.00000000,372951.91137000,0
1638148260.0,0.71114000,0.71403000,0.70905000,0.71386000,1233861.00000000,1638148319999,877890.83388000,973,726418.00000000,517080.35715000,0
1638148320.0,0.71328000,0.71435000,0.71045000,0.71299000,857744.00000000,1638148379999,611160.71813000,660,431146.00000000,307337.45370000,0
1638148380.0,0.71270000,0.71300000,0.70720000,0.70768000,923996.00000000,1638148439999,656264.54171000,647,188481.00000000,133927.56609000,0
1638148440.0,0.70767000,0.70873000,0.70430000,0.70431000,1579429.00000000,1638148499999,1115821.89698000,1137,567463.00000000,401187.74689000,0
1638148500.0,0.70439000,0.70600000,0.70164000,0.70230000,1419169.00000000,1638148559999,998707.52907000,1372,579670.00000000,408050.77900000,0
1638148560.0,0.70227000,0.70321000,0.70045000,0.70050000,1439323.00000000,1638148619999,1009377.86467000,1333,660327.00000000,463133.94607000,0
1638148620.0,0.70072000,0.70246000,0.70030000,0.70115000,920379.00000000,1638148679999,645466.61344000,923,531910.00000000,373074.19867000,0
1638148680.0,0.70104000,0.70437000,0.70039000,0.70244000,1014785.00000000,1638148739999,713175.37166000,874,663564.00000000,466421.67568000,0
1638148740.0,0.70269000,0.70787000,0.70126000,0.70757000,886542.00000000,1638148799999,625116.65933000,921,576088.00000000,406351.17832000,0
1638148800.0,0.70754000,0.70876000,0.70471000,0.70818000,540186.00000000,1638148859999,381797.09879000,582,298194.00000000,210835.59167000,0
1638148860.0,0.70818000,0.70873000,0.70600000,0.70787000,615461.00000000,1638148919999,435351.41999000,413,283994.00000000,200928.50353000,0
1638148920.0,0.70766000,0.71111000,0.70715000,0.71087000,1400132.00000000,1638148979999,992803.10799000,898,874791.00000000,620407.54129000,0
1638148980.0,0.71089000,0.71127000,0.70773000,0.70976000,1343054.00000000,1638149039999,953344.16720000,839,533927.00000000,379078.67819000,0
1638149040.0,0.70976000,0.71089000,0.70743000,0.70801000,505063.00000000,1638149099999,358025.54266000,464,198027.00000000,140429.36299000,0
1638149100.0,0.70813000,0.70826000,0.70500000,0.70674000,510240.00000000,1638149159999,360447.12578000,562,202627.00000000,143150.05348000,0
1638149160.0,0.70603000,0.70777000,0.70583000,0.70729000,523868.00000000,1638149219999,370382.50928000,453,265908.00000000,188038.71401000,0
1638149220.0,0.70752000,0.70999000,0.70714000,0.70896000,390393.00000000,1638149279999,276685.17179000,378,226119.00000000,160262.53518000,0
1638149280.0,0.70908000,0.70913000,0.70474000,0.70553000,730510.00000000,1638149339999,516365.94718000,416,202188.00000000,142931.49698000,0
1638149340.0,0.70557000,0.70800000,0.70364000,0.70677000,939641.00000000,1638149399999,662884.34581000,577,470858.00000000,332316.66688000,0
1638149400.0,0.70662000,0.70856000,0.70326000,0.70470000,920791.00000000,1638149459999,650170.02547000,630,427052.00000000,301509.94878000,0
1638149460.0,0.70420000,0.70500000,0.70325000,0.70430000,401156.00000000,1638149519999,282629.59491000,315,221223.00000000,155903.11658000,0
1638149520.0,0.70432000,0.70764000,0.70432000,0.70597000,516226.00000000,1638149579999,364568.50608000,435,195529.00000000,138106.11517000,0
1638149580.0,0.70570000,0.70905000,0.70508000,0.70825000,684375.00000000,1638149639999,484012.07295000,480,436536.00000000,308795.95445000,0
1638149640.0,0.70825000,0.71158000,0.70777000,0.70961000,523866.00000000,1638149699999,371760.88682000,593,316157.00000000,224420.68283000,0
1638149700.0,0.70979000,0.71043000,0.70566000,0.70605000,886149.00000000,1638149759999,627793.04950000,553,237509.00000000,168284.39508000,0
1638149760.0,0.70581000,0.70581000,0.70249000,0.70306000,640491.00000000,1638149819999,450892.03280000,702,129912.00000000,91477.80924000,0
1638149820.0,0.70300000,0.70300000,0.69567000,0.69883000,2014205.00000000,1638149879999,1408838.32739000,3306,695197.00000000,486435.26099000,0
1638149880.0,0.69889000,0.69927000,0.69617000,0.69684000,1001939.00000000,1638149939999,699096.97249000,788,421647.00000000,294320.74891000,0
1638149940.0,0.69674000,0.69830000,0.69527000,0.69775000,672520.00000000,1638149999999,468764.72507000,855,402568.00000000,280642.63235000,0
1638150000.0,0.69775000,0.69839000,0.69710000,0.69782000,622830.00000000,1638150059999,434676.43644000,465,314704.00000000,219699.24338000,0
1638150060.0,0.69748000,0.70245000,0.69729000,0.70084000,865399.00000000,1638150119999,605603.37770000,864,641304.00000000,448897.00534000,0
1638150120.0,0.70066000,0.70119000,0.69751000,0.69814000,573124.00000000,1638150179999,400562.50079000,546,193212.00000000,135107.49560000,0
1638150180.0,0.69821000,0.69977000,0.69700000,0.69956000,616065.00000000,1638150239999,430202.99133000,548,356937.00000000,249306.80786000,0
1638150240.0,0.69957000,0.70161000,0.69903000,0.70022000,759289.00000000,1638150299999,531807.46488000,528,579502.00000000,405881.25130000,0
1638150300.0,0.70022000,0.70161000,0.70015000,0.70099000,367955.00000000,1638150359999,257924.22986000,340,149796.00000000,105031.68908000,0
1638150360.0,0.70089000,0.70561000,0.70077000,0.70348000,1114859.00000000,1638150419999,784218.49570000,1213,776664.00000000,546293.97237000,0
1638150420.0,0.70337000,0.70541000,0.70330000,0.70345000,744255.00000000,1638150479999,524243.92374000,545,423836.00000000,298590.11566000,0
1638150480.0,0.70354000,0.70355000,0.70025000,0.70137000,706942.00000000,1638150539999,495955.39012000,430,292573.00000000,205288.08405000,0
1638150540.0,0.70110000,0.70556000,0.70036000,0.70537000,974362.00000000,1638150599999,684780.26908000,568,558934.00000000,392960.65137000,0
1638150600.0,0.70537000,0.70537000,0.70238000,0.70293000,506506.00000000,1638150659999,356316.60063000,372,139604.00000000,98199.78040000,0
1638150660.0,0.70324000,0.70464000,0.70211000,0.70244000,242920.00000000,1638150719999,170813.35975000,315,93680.00000000,65899.58020000,0
1638150720.0,0.70265000,0.70449000,0.70244000,0.70413000,131664.00000000,1638150779999,92632.32115000,223,70088.00000000,49311.27401000,0
1638150780.0,0.70413000,0.70629000,0.70391000,0.70512000,461535.00000000,1638150839999,325366.20139000,484,234400.00000000,165288.70145000,0
1638150840.0,0.70515000,0.70743000,0.70418000,0.70697000,695028.00000000,1638150899999,490671.95792000,640,433520.00000000,306065.40071000,0
1638150900.0,0.70692000,0.70697000,0.70419000,0.70441000,377081.00000000,1638150959999,266219.22257000,337,111928.00000000,78976.29369000,0
1638150960.0,0.70439000,0.70600000,0.70421000,0.70468000,444727.00000000,1638151019999,313462.12946000,363,231967.00000000,163529.81985000,0
1638151020.0,0.70460000,0.70693000,0.70450000,0.70596000,459506.00000000,1638151079999,324306.30768000,355,298077.00000000,210408.81592000,0
1638151080.0,0.70587000,0.70678000,0.70355000,0.70405000,488927.00000000,1638151139999,344538.66755000,498,256421.00000000,180691.53775000,0
1638151140.0,0.70408000,0.70446000,0.70142000,0.70363000,540354.00000000,1638151199999,379887.98617000,490,226074.00000000,158951.36890000,0
1638151200.0,0.70365000,0.70394000,0.70195000,0.70286000,419207.00000000,1638151259999,294636.99764000,399,158191.00000000,111228.56745000,0
1638151260.0,0.70289000,0.70481000,0.70142000,0.70184000,891868.00000000,1638151319999,627388.79027000,555,316616.00000000,222806.96202000,0
1638151320.0,0.70170000,0.70186000,0.69801000,0.70022000,818686.00000000,1638151379999,572892.28079000,879,402226.00000000,281462.54493000,0
1638151380.0,0.70026000,0.70216000,0.69986000,0.70148000,411094.00000000,1638151439999,288143.30630000,393,206587.00000000,144843.97246000,0
1638151440.0,0.70123000,0.70653000,0.70123000,0.70636000,823415.00000000,1638151499999,579875.55105000,710,605913.00000000,426654.84298000,0
1638151500.0,0.70637000,0.70853000,0.70500000,0.70571000,1193752.00000000,1638151559999,843620.50094000,887,388513.00000000,274725.92424000,0
1638151560.0,0.70565000,0.70809000,0.70385000,0.70802000,488538.00000000,1638151619999,344699.24927000,475,325626.00000000,229781.15952000,0
1638151620.0,0.70802000,0.70999000,0.70717000,0.70896000,788009.00000000,1638151679999,558403.27613000,908,479514.00000000,339828.34602000,0
1638151680.0,0.70896000,0.70999000,0.70788000,0.70822000,611623.00000000,1638151739999,433658.20457000,965,276535.00000000,196117.10763000,0
1638151740.0,0.70815000,0.71387000,0.70767000,0.71251000,1010095.00000000,1638151799999,717539.63735000,1234,840914.00000000,597381.85115000,0
1638151800.0,0.71251000,0.71777000,0.71224000,0.71613000,1816489.00000000,1638151859999,1299746.06652000,2376,1076081.00000000,770134.89663000,0
1638151860.0,0.71539000,0.71768000,0.71427000,0.71600000,878406.00000000,1638151919999,628873.34909000,1102,416016.00000000,297924.03358000,0
1638151920.0,0.71630000,0.71667000,0.71441000,0.71619000,739829.00000000,1638151979999,529340.03181000,835,376279.00000000,269323.36585000,0
1638151980.0,0.71605000,0.71787000,0.71504000,0.71782000,552637.00000000,1638152039999,395993.93912000,718,293491.00000000,210342.80947000,0
1638152040.0,0.71761000,0.72000000,0.71503000,0.71852000,2332532.00000000,1638152099999,1675916.76114000,2234,1469675.00000000,1056320.39633000,0
1638152100.0,0.71837000,0.71973000,0.71631000,0.71729000,1846871.00000000,1638152159999,1326191.98322000,1888,670182.00000000,481390.90952000,0
1638152160.0,0.71692000,0.71780000,0.71241000,0.71292000,1221439.00000000,1638152219999,874079.20618000,1335,284625.00000000,203794.42690000,0
1638152220.0,0.71292000,0.72111000,0.71292000,0.72111000,1399438.00000000,1638152279999,1006080.73906000,1379,977440.00000000,702918.43680000,0
1638152280.0,0.72111000,0.72405000,0.71846000,0.72096000,1913360.00000000,1638152339999,1381224.46943000,2706,845241.00000000,610481.45797000,0
1638152340.0,0.72096000,0.72236000,0.71901000,0.71991000,768176.00000000,1638152399999,553391.79466000,826,348053.00000000,250789.06167000,0
1638152400.0,0.71966000,0.72278000,0.71915000,0.72005000,1170492.00000000,1638152459999,843778.43960000,1001,574894.00000000,414531.65787000,0
